GroupFile,GroupType,SymbolName,Value,ApplicableUIFunctions,Notes,,,,,,,,,,,,,,,,,,,,,
constants.uc,constant,LOOP_ONCE,-1,,Single constant; no direct mapping to UI intrinsics, but may be used in general usecode loops (not intrinsic-specific).,,,,,,,,,,,,,,,,,,,,
constants.uc,events,PROXIMITY,0,UI_path_run_usecode;UI_si_path_run_usecode;UI_set_path_failure,Overlaps with  NORTH from directions, MIDNIGHT from day_periods, INVISIBLE from item_flags, IN_COMBAT from schedules, STAND from npc_frames, NORTH_FRAMESET from frame_offsets, BG_BACKPACK from inv_slots_bg, SI_SHIELD_HAND from inv_slots_si, SI_OFF_HAND from inv_slots_si, STRENGTH from npc_properties, NEAREST from npc_attack_modes, CACHED_IN from egg_states, NEUTRAL from alignments, CLEAR_WEATHER from weather_types, NORMAL_DAMAGE from damage_types, FACE_AVATAR from face_names, FRAME_COLUMNA_YOUNG from face_frames, FRAME_GHOST_BALD from face_frames, FRAME_BATLIN_WITH_MEDALLION from face_frames, SPRITE_0 from sprites,,
si_shapes.uc,animals_shapes,SHAPE_BOAR,329,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_TIMBERWOLF,447,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_POLAR_BEAR,449,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_ALLIGATOR,492,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_BAT,493,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_CAT,495,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_DOG,496,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_CHICKEN,498,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_COW,500,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_DEER,502,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_FISH,509,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_FOX,510,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_INSECTS,517,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_RAT,523,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_SNAKE,530,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_WOLF,537,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_BIRD,716,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_SNOW_LEOPARD,754,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_PARROT,772,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_RABBIT,811,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,animals_shapes,SHAPE_SHEEP,970,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_UNICORN,375,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_ACID_SLUG,491,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_CORPSER,499,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_GAZER,511,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_DREAM_CREATURE,521,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_REAPER,524,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_SLIME,529,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_TENTACLES,536,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_PHOENIX,702,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_ICE_CORPSER,703,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_SCORPION,706,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_ICE_WORM,763,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_BABY_ICE_DRAGON,798,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_FROST_SERPENT,832,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
si_shapes.uc,monster_shapes,SHAPE_SPIDER,865,UI_find_nearest;UI_find_object;UI_get_npc_item;UI_get_container_items;UI_count_objects;UI_get_cont_items;UI_remove_party_items;UI_add_party_items;UI_create_new_object;UI_create_new_object2;UI_summon;UI_clone;UI_attack_object;UI_fire_projectile;UI_animate_object;UI_obj_sprite_effect;UI_add_spell;UI_has_spell;UI_remove_spell;UI_begin_casting_mode;UI_ready_spell;UI_select_spell;UI_display_map_exult;UI_book_mode;UI_scroll_mode;UI_play_music;UI_play_sfx;UI_start_speech;UI_show_npc_face;UI_remove_npc_face;UI_show_npc_face0;UI_show_npc_face1;UI_show_avatar_face0;UI_show_avatar_face1,,,,,,,,,,,,,,,,,,,,,,
